CVE_ID,EPSS_Score,EPSS_Percentile
CVE-2022-22125,0.00828,0.5497
CVE-2022-22124,0.00708,0.50934
CVE-2022-21684,0.00831,0.55034
CVE-2022-21682,0.01679,0.75258
CVE-2022-21678,0.00788,0.53675
CVE-2021-45807,0.02118,0.80543
CVE-2021-45422,0.03241,0.87408
CVE-2021-45059,0.01461,0.7173
CVE-2021-45058,0.02192,0.81174
CVE-2021-45057,0.02192,0.81174
CVE-2021-45056,0.02276,0.81875
CVE-2021-45055,0.02426,0.83042
CVE-2021-45054,0.0203,0.79658
CVE-2021-45053,0.02192,0.81173
CVE-2021-44178,0.01408,0.70713
CVE-2021-44177,0.01593,0.73952
CVE-2021-44176,0.01593,0.73952
CVE-2021-43765,0.01593,0.73952
CVE-2021-43764,0.01545,0.73205
CVE-2021-43762,0.01631,0.7452
CVE-2021-43761,0.01071,0.62494
CVE-2021-40813,0.00745,0.52235
CVE-2021-40722,0.03273,0.87531
CVE-2021-40576,0.00863,0.56066
CVE-2021-40575,0.00863,0.56065
CVE-2021-40574,0.01324,0.68926
CVE-2021-40573,0.00699,0.5062
CVE-2021-40572,0.00863,0.56066
CVE-2021-40571,0.01189,0.65705
CVE-2021-40570,0.01189,0.65705
CVE-2021-40569,0.00863,0.56066
CVE-2021-40568,0.0131,0.68637
CVE-2021-40567,0.00867,0.56194
CVE-2021-39056,0.01311,0.68653
CVE-2021-34929,0.01937,0.78635
CVE-2021-34928,0.01937,0.78635
CVE-2021-34927,0.01937,0.78631
CVE-2021-34926,0.01937,0.78631
CVE-2021-34925,0.01937,0.7863
CVE-2021-34924,0.01937,0.78632
CVE-2021-34923,0.01937,0.7863
CVE-2021-34922,0.01937,0.78634
CVE-2021-34921,0.01937,0.78634
CVE-2021-34920,0.01937,0.78635
CVE-2021-34919,0.02005,0.79418
CVE-2021-34918,0.02005,0.79418
CVE-2021-34917,0.02113,0.80501
CVE-2021-34916,0.01521,0.72787
CVE-2021-34915,0.02005,0.79417
CVE-2021-34914,0.02113,0.80499
CVE-2021-34913,0.02041,0.79758
CVE-2021-34912,0.02041,0.7976
CVE-2021-34911,0.02103,0.80412
CVE-2021-34910,0.0161,0.74195
CVE-2021-34909,0.02041,0.79758
CVE-2021-34908,0.02123,0.80578
CVE-2021-34907,0.02123,0.80579
CVE-2021-34906,0.02113,0.80501
CVE-2021-34905,0.02123,0.80579
CVE-2021-34904,0.02113,0.805
CVE-2021-34903,0.02113,0.805
CVE-2021-34902,0.0161,0.74196
CVE-2021-34901,0.01812,0.77089
CVE-2021-34900,0.02123,0.8058
CVE-2021-34899,0.02041,0.79761
CVE-2021-34898,0.02041,0.79761
CVE-2021-34897,0.02113,0.805
CVE-2021-34896,0.02123,0.80579
CVE-2021-34895,0.02103,0.80413
CVE-2021-34894,0.02103,0.80412
CVE-2021-34893,0.02123,0.80579
CVE-2021-34892,0.02041,0.79762
CVE-2021-34891,0.0205,0.79864
CVE-2021-34890,0.01652,0.74835
CVE-2021-34889,0.01804,0.76976
CVE-2021-34888,0.01644,0.74729
CVE-2021-34887,0.01603,0.74083
CVE-2021-34886,0.01603,0.74083
CVE-2021-34885,0.02041,0.79762
CVE-2021-34884,0.0161,0.74195
CVE-2021-34883,0.0161,0.74196
CVE-2021-34882,0.01521,0.72787
CVE-2021-34881,0.01528,0.729
CVE-2021-34880,0.01987,0.7918
CVE-2021-34879,0.02005,0.79418
CVE-2021-34878,0.01945,0.78732
CVE-2021-34877,0.01937,0.78631
CVE-2021-34876,0.01945,0.78732
CVE-2021-34875,0.01987,0.79179
CVE-2021-34874,0.02113,0.80499
CVE-2021-34873,0.01996,0.79279
CVE-2021-34872,0.02015,0.79503
CVE-2021-34871,0.02005,0.79418
CVE-2021-34858,0.03756,0.89105
CVE-2021-33046,0.01296,0.6834
CVE-2021-23227,0.004,0.33038
CVE-2022-23222,0.01915,0.7838
CVE-2022-23219,0.04211,0.9026
CVE-2022-23218,0.04729,0.912
CVE-2022-22056,0.02259,0.81737
CVE-2022-22055,0.02467,0.83334
CVE-2022-22054,0.00452,0.37571
CVE-2022-20698,0.03061,0.86665
CVE-2022-20660,0.00351,0.27905
CVE-2022-20658,0.01393,0.70431
CVE-2022-20647,0.00759,0.52703
CVE-2022-20646,0.00759,0.52701
CVE-2022-20645,0.00759,0.52701
CVE-2022-20644,0.00759,0.52703
CVE-2022-20643,0.00759,0.527
CVE-2022-20642,0.00759,0.52702
CVE-2022-20641,0.00759,0.527
CVE-2022-20640,0.00759,0.52701
CVE-2022-20639,0.00759,0.52703
CVE-2022-20638,0.00759,0.52702
CVE-2022-20637,0.00759,0.52702
CVE-2022-20636,0.00759,0.52701
CVE-2022-20635,0.00759,0.52703
CVE-2022-0231,0.00512,0.41554
CVE-2022-0213,0.01242,0.67095
CVE-2022-0178,0.00587,0.45703
CVE-2021-46255,0.01091,0.63011
CVE-2021-45760,0.0081,0.54367
CVE-2021-42551,0.02671,0.84693
CVE-2021-38692,0.01296,0.68339
CVE-2021-38691,0.01296,0.68339
CVE-2021-38690,0.01296,0.68339
CVE-2021-38689,0.01296,0.68339
CVE-2021-38682,0.01296,0.68338
CVE-2021-38678,0.0057,0.44845
CVE-2021-38677,0.00697,0.50536
CVE-2021-36781,0.00207,0.10785
CVE-2021-34998,0.00369,0.29764
CVE-2021-34997,0.04248,0.90337
CVE-2021-34996,0.82258,0.99633
CVE-2021-34995,0.68864,0.99293
CVE-2021-34994,0.05789,0.92568
CVE-2021-34993,0.05424,0.92138
CVE-2021-34985,0.01699,0.75541
CVE-2021-34984,0.01699,0.75542
CVE-2021-34980,0.01372,0.7
CVE-2021-34979,0.01374,0.70057
CVE-2021-34978,0.0152,0.72777
CVE-2021-34977,0.01146,0.64496
CVE-2021-34946,0.02041,0.79766
CVE-2021-34945,0.02041,0.79764
CVE-2021-34944,0.01644,0.74728
CVE-2021-34943,0.01644,0.74729
CVE-2021-34942,0.02041,0.79766
CVE-2021-34941,0.02041,0.79765
CVE-2021-34940,0.02041,0.79764
CVE-2021-34939,0.01937,0.78632
CVE-2021-34938,0.01937,0.78633
CVE-2021-34937,0.01937,0.78634
CVE-2021-34936,0.01937,0.78632
CVE-2021-34935,0.01937,0.78632
CVE-2021-34934,0.01897,0.78168
CVE-2021-34933,0.01937,0.78636
CVE-2021-34932,0.01937,0.78631
CVE-2021-34931,0.01937,0.78634
CVE-2021-34930,0.01937,0.78635
CVE-2021-33962,0.03708,0.88956
CVE-2021-32650,0.02087,0.80247
CVE-2021-32649,0.01336,0.69214
CVE-2022-21685,0.01331,0.69079
CVE-2022-21681,0.02743,0.85119
CVE-2022-21680,0.02828,0.8561
CVE-2022-21677,0.01174,0.653
CVE-2021-39032,0.00252,0.16487
CVE-2022-23227,0.49431,0.98803
CVE-2022-0226,0.00434,0.36239
CVE-2022-0224,0.01979,0.79093
CVE-2021-45763,0.00718,0.5131
CVE-2021-45762,0.00718,0.51309
CVE-2021-45761,0.01436,0.71234
CVE-2021-45468,0.03991,0.89776
CVE-2021-45068,0.12264,0.95887
CVE-2021-45067,0.03529,0.88411
CVE-2021-45064,0.11546,0.95716
CVE-2021-45063,0.06223,0.93022
CVE-2021-45062,0.16497,0.96757
CVE-2021-45061,0.07869,0.94271
CVE-2021-45060,0.08618,0.94701
CVE-2021-45052,0.0225,0.81664
CVE-2021-45051,0.02742,0.85111
CVE-2021-44828,0.00263,0.17779
CVE-2021-44743,0.02458,0.83281
CVE-2021-44742,0.05856,0.92658
CVE-2021-44741,0.03629,0.88712
CVE-2021-44740,0.03629,0.88711
CVE-2021-44739,0.02072,0.80096
CVE-2021-44715,0.14701,0.96418
CVE-2021-44714,0.02474,0.83381
CVE-2021-44713,0.0275,0.85157
CVE-2021-44712,0.02168,0.80979
CVE-2021-44711,0.09979,0.95258
CVE-2021-44710,0.11613,0.95731
CVE-2021-44709,0.29951,0.98073
CVE-2021-44708,0.39318,0.98497
CVE-2021-44707,0.08366,0.94556
CVE-2021-44706,0.08656,0.94722
CVE-2021-44705,0.07409,0.9399
CVE-2021-44704,0.10801,0.95519
CVE-2021-44703,0.57304,0.99004
CVE-2021-44702,0.02072,0.80096
CVE-2021-44701,0.20906,0.9738
CVE-2021-44700,0.01442,0.71355
CVE-2021-44530,0.01091,0.6301
CVE-2021-44234,0.00241,0.15144
CVE-2021-43752,0.01408,0.70727
CVE-2021-42067,0.00631,0.47795
CVE-2021-39684,0.00128,0.02712
CVE-2021-39683,0.00121,0.02173
CVE-2021-39682,0.00122,0.022
CVE-2021-39681,0.00115,0.01709
CVE-2021-39680,0.00115,0.0171
CVE-2021-39679,0.00089,0.00465
CVE-2021-39678,0.00135,0.03259
CVE-2021-39659,0.00109,0.01342
CVE-2021-3965,0.05235,0.91934
CVE-2021-39634,0.00157,0.05191
CVE-2021-39633,0.0018,0.07688
CVE-2021-39632,0.00122,0.022
CVE-2021-39630,0.00124,0.02389
CVE-2021-39629,0.00092,0.00591
CVE-2021-39628,0.00117,0.01822
CVE-2021-39627,0.00128,0.02781
CVE-2021-39626,0.00162,0.05673
CVE-2021-39625,0.0013,0.02932
CVE-2021-39623,0.02041,0.79775
CVE-2021-39622,0.00124,0.02389
CVE-2021-39621,0.00128,0.02781
CVE-2021-39620,0.00119,0.01988
CVE-2021-39618,0.00122,0.022
CVE-2021-38127,0.00569,0.44806
CVE-2021-38126,0.00569,0.44806
CVE-2021-36920,0.00573,0.45015
CVE-2021-36199,0.01045,0.61731
CVE-2021-28507,0.00669,0.49428
CVE-2021-28506,0.01418,0.70911
CVE-2021-28501,0.00844,0.55426
CVE-2021-28500,0.00868,0.56224
CVE-2021-24046,0.00698,0.5055
CVE-2021-23567,0.01733,0.76003
CVE-2021-23566,0.0044,0.36702
CVE-2021-23157,0.07613,0.94117
CVE-2021-23138,0.08595,0.94687
CVE-2021-20613,0.03595,0.88613
CVE-2021-20612,0.03595,0.88613
CVE-2021-1049,0.00666,0.49299
CVE-2021-1037,0.00316,0.23909
CVE-2021-1036,0.0032,0.24452
CVE-2021-1035,0.00122,0.02201
CVE-2021-0959,0.00146,0.04165
CVE-2022-23304,0.01903,0.78233
CVE-2022-23303,0.03054,0.86635
CVE-2022-23178,0.75159,0.99473
CVE-2022-23095,0.01127,0.6402
CVE-2022-23094,0.02523,0.83726
CVE-2022-22703,0.00236,0.14365
CVE-2022-22531,0.00849,0.5559
CVE-2022-22530,0.00935,0.58309
CVE-2022-22529,0.00602,0.46416
CVE-2022-22290,0.00791,0.53742
CVE-2022-21137,0.09271,0.94995
CVE-2022-0262,0.0154,0.73121
CVE-2022-0261,0.01687,0.7539
CVE-2022-0260,0.00664,0.49247
CVE-2022-0258,0.01658,0.74926
CVE-2022-0257,0.01456,0.71608
CVE-2022-0256,0.00642,0.48293
CVE-2022-0253,0.00813,0.54456
CVE-2022-0245,0.00439,0.36655
CVE-2022-0242,0.01413,0.70821
CVE-2022-0240,0.00963,0.59177
CVE-2022-0239,0.01217,0.66459
CVE-2022-0238,0.00783,0.5349
CVE-2022-0235,0.01646,0.74752
CVE-2022-0184,0.00342,0.26924
CVE-2022-0183,0.00107,0.01248
CVE-2022-0182,0.00974,0.5959
CVE-2022-0181,0.01277,0.67913
CVE-2022-0180,0.00654,0.48803
CVE-2022-0131,0.00203,0.10202
CVE-2022-0130,0.01613,0.74239
CVE-2021-46195,0.00779,0.5335
CVE-2021-46171,0.00647,0.48489
CVE-2021-46170,0.01159,0.64874
CVE-2021-46169,0.00683,0.50001
CVE-2021-46168,0.00639,0.48114
CVE-2021-46022,0.0097,0.59434
CVE-2021-46021,0.00953,0.58879
CVE-2021-46020,0.01046,0.61752
CVE-2021-46019,0.01004,0.60515
CVE-2021-45773,0.01062,0.62213
CVE-2021-45769,0.01062,0.62213
CVE-2021-45767,0.00718,0.5131
CVE-2021-45764,0.00718,0.51309
CVE-2021-45406,0.01775,0.76612
CVE-2021-45394,0.01581,0.73771
CVE-2021-44757,0.24195,0.97687
CVE-2021-44537,0.02749,0.85151
CVE-2021-44217,0.0164,0.74659
CVE-2021-44049,0.00404,0.33483
CVE-2021-42555,0.01245,0.67176
CVE-2021-42357,0.02579,0.84102
CVE-2021-4171,0.01387,0.70304
CVE-2021-4170,0.00809,0.54337
CVE-2021-4164,0.00545,0.43528
CVE-2021-41551,0.01274,0.67862
CVE-2021-41550,0.00962,0.59149
CVE-2021-4146,0.008,0.54029
CVE-2021-38965,0.01761,0.76407
CVE-2021-38785,0.0182,0.77195
CVE-2021-38784,0.01783,0.76696
CVE-2021-38783,0.0182,0.77195
CVE-2021-38697,0.02686,0.84789
CVE-2021-38696,0.01678,0.75237
CVE-2021-38695,0.00809,0.54327
CVE-2021-38694,0.01464,0.71767
CVE-2021-3862,0.00668,0.49371
CVE-2021-3857,0.006,0.46323
CVE-2021-3853,0.00616,0.47061
CVE-2021-35969,0.01245,0.67176
CVE-2021-33965,0.02871,0.85819
CVE-2021-33964,0.02871,0.85818
CVE-2021-33963,0.03071,0.86701
CVE-2021-33828,0.01156,0.64792
CVE-2021-33827,0.02089,0.80269
CVE-2021-33499,0.01245,0.67176
CVE-2021-33498,0.01245,0.67177
CVE-2021-33040,0.00937,0.58367
CVE-2021-32545,0.0128,0.67985
CVE-2021-25067,0.01096,0.63207
CVE-2021-25065,0.01217,0.66458
CVE-2021-25061,0.00675,0.49683
CVE-2021-25046,0.00611,0.46848
CVE-2021-25037,0.01291,0.68231
CVE-2021-25036,0.03033,0.86549
CVE-2021-25025,0.00347,0.27431
CVE-2021-25024,0.0081,0.54386
CVE-2021-25005,0.00605,0.46539
CVE-2021-24909,0.008,0.54048
CVE-2021-24838,0.02208,0.81329
CVE-2021-24044,0.0126,0.67515
CVE-2021-22566,0.00294,0.2156
CVE-2020-28919,0.01078,0.62676
CVE-2022-23435,0.01192,0.65776
CVE-2022-23408,0.01417,0.70899
CVE-2022-23307,0.54411,0.98935
CVE-2022-23305,0.66537,0.99226
CVE-2022-23302,0.63556,0.99152
CVE-2022-23083,0.00724,0.51505
CVE-2022-22691,0.01016,0.60853
CVE-2022-22690,0.01138,0.6431
CVE-2022-22180,0.0093,0.58126
CVE-2022-22179,0.00372,0.30163
CVE-2022-22178,0.00945,0.58615
CVE-2022-22177,0.00958,0.59005
CVE-2022-22176,0.00368,0.29654
CVE-2022-22175,0.00685,0.50095
CVE-2022-22174,0.0093,0.58123
CVE-2022-22173,0.00588,0.45749
CVE-2022-22172,0.00369,0.29747
CVE-2022-22171,0.0093,0.58126
CVE-2022-22170,0.0093,0.58126
CVE-2022-22169,0.00827,0.54913
CVE-2022-22168,0.00391,0.32151
CVE-2022-22167,0.0067,0.49476
CVE-2022-22166,0.00369,0.29747
CVE-2022-22164,0.00702,0.50732
CVE-2022-22163,0.00368,0.29655
CVE-2022-22162,0.00243,0.15345
CVE-2022-22161,0.00972,0.59497
CVE-2022-22160,0.00362,0.29155
CVE-2022-22159,0.01137,0.64262
CVE-2022-22157,0.0066,0.4906
CVE-2022-22156,0.0055,0.43816
CVE-2022-22155,0.00369,0.29748
CVE-2022-22154,0.00245,0.15636
CVE-2022-22153,0.0093,0.58126
CVE-2022-22152,0.0078,0.53408
CVE-2022-21700,0.0115,0.6462
CVE-2022-21696,0.00708,0.50958
CVE-2022-21695,0.00849,0.55578
CVE-2022-21694,0.01248,0.67247
CVE-2022-21693,0.01151,0.6468
CVE-2022-21692,0.00771,0.53103
CVE-2022-21691,0.00673,0.49597
CVE-2022-21690,0.00789,0.53693
CVE-2022-21689,0.01374,0.7005
CVE-2022-21688,0.00787,0.53614
CVE-2022-21683,0.0097,0.59429
CVE-2022-21673,0.01996,0.79284
CVE-2022-0263,0.01115,0.63725
CVE-2022-0244,0.01659,0.74957
CVE-2022-0236,0.04284,0.90405
CVE-2022-0233,0.009,0.57162
CVE-2022-0232,0.00856,0.55829
CVE-2022-0215,0.0082,0.54704
CVE-2022-0210,0.04362,0.90554
CVE-2022-0172,0.00765,0.52893
CVE-2022-0154,0.00478,0.39351
CVE-2022-0152,0.01141,0.64374
CVE-2022-0151,0.01121,0.6388
CVE-2022-0125,0.00949,0.58764
CVE-2022-0124,0.00974,0.59582
CVE-2022-0093,0.00911,0.5751
CVE-2022-0090,0.01306,0.68539
CVE-2021-46013,0.03469,0.88229
CVE-2021-46005,0.02915,0.86034
CVE-2021-44840,0.00641,0.48214
CVE-2021-44839,0.00577,0.45206
CVE-2021-44838,0.0092,0.57797
CVE-2021-44836,0.00581,0.45398
CVE-2021-43353,0.00608,0.46653
CVE-2021-41809,0.00556,0.4411
CVE-2021-41808,0.00246,0.15698
CVE-2021-41807,0.01106,0.6349
CVE-2021-4083,0.0031,0.23289
CVE-2021-4074,0.00558,0.44225
CVE-2021-39946,0.01042,0.61623
CVE-2021-39942,0.01449,0.71473
CVE-2021-39927,0.00573,0.4499
CVE-2021-39892,0.01228,0.66754
CVE-2021-37867,0.00672,0.49525
CVE-2021-37866,0.00723,0.51488
CVE-2021-37865,0.00897,0.57077
CVE-2021-37864,0.00585,0.45597
CVE-2021-34406,0.00186,0.08232
CVE-2021-34405,0.00227,0.13301
CVE-2021-34404,0.00212,0.11428
CVE-2021-34403,0.00302,0.22366
CVE-2021-34402,0.00286,0.20731
CVE-2021-34401,0.003,0.22184
CVE-2021-29872,0.00771,0.53119
CVE-2021-29632,0.00855,0.55814
CVE-2021-29215,0.0116,0.64906
CVE-2020-14110,0.00247,0.15813
CVE-2020-14107,0.00956,0.58954
CVE-2022-21312,0.01443,0.71362
CVE-2022-21311,0.01553,0.73367
CVE-2022-21310,0.02621,0.84367
CVE-2022-21309,0.02621,0.84368
CVE-2022-21308,0.02686,0.84788
CVE-2022-21307,0.02518,0.83697
CVE-2022-21306,0.04141,0.90115
CVE-2022-21305,0.02755,0.85196
CVE-2022-21304,0.0175,0.76243
CVE-2022-21303,0.0175,0.76242
CVE-2022-21302,0.01544,0.73196
CVE-2022-21301,0.01604,0.74103
CVE-2022-21300,0.01583,0.73798
CVE-2022-21299,0.03458,0.88188
CVE-2022-21298,0.00283,0.20447
CVE-2022-21297,0.01318,0.68798
CVE-2022-21296,0.02825,0.8559
CVE-2022-21295,0.00369,0.2974
CVE-2022-21294,0.0335,0.87822
CVE-2022-21293,0.08346,0.94545
CVE-2022-21292,0.01731,0.75977
CVE-2022-21291,0.02896,0.85948
CVE-2022-21290,0.03068,0.86692
CVE-2022-21289,0.02686,0.84788
CVE-2022-21288,0.02686,0.84787
CVE-2022-21287,0.02686,0.84788
CVE-2022-21286,0.02686,0.84789
CVE-2022-21285,0.02686,0.84787
CVE-2022-21284,0.02686,0.84787
CVE-2022-21283,0.03782,0.89183
CVE-2022-21282,0.02877,0.85846
CVE-2022-21281,0.00498,0.40689
CVE-2022-21280,0.76548,0.99503
CVE-2022-21279,0.78951,0.99563
CVE-2022-21278,0.01197,0.65908
CVE-2022-21277,0.03091,0.86777
CVE-2022-21276,0.01138,0.6431
CVE-2022-21275,0.01813,0.77105
CVE-2022-21274,0.01028,0.61232
CVE-2022-21273,0.01028,0.61232
CVE-2022-21272,0.00825,0.54866
CVE-2022-21271,0.02789,0.85395
CVE-2022-21270,0.01856,0.77681
CVE-2022-21269,0.00825,0.54867
CVE-2022-21268,0.00316,0.2392
CVE-2022-21267,0.00316,0.2392
CVE-2022-21266,0.01694,0.75481
CVE-2022-21265,0.01478,0.72046
CVE-2022-21264,0.01856,0.77681
CVE-2022-21263,0.00416,0.34602
CVE-2022-21262,0.00946,0.58653
CVE-2022-21261,0.00946,0.58652
CVE-2022-21260,0.00946,0.58652
CVE-2022-21259,0.00946,0.58654
CVE-2022-21258,0.00946,0.58652
CVE-2022-21257,0.00946,0.58653
CVE-2022-21256,0.02031,0.79669
CVE-2022-21255,0.01091,0.63031
CVE-2022-21254,0.0169,0.75419
CVE-2022-21253,0.01976,0.79056
CVE-2022-21252,0.01049,0.61853
CVE-2022-21251,0.01287,0.68136
CVE-2022-21250,0.01105,0.63451
CVE-2022-21249,0.01658,0.7493
CVE-2022-21248,0.03763,0.89126
CVE-2022-21247,0.00685,0.50097
CVE-2022-21246,0.00524,0.42381
CVE-2022-21245,0.01399,0.7054
CVE-2022-21244,0.00879,0.56564
CVE-2022-21243,0.00813,0.54469
CVE-2022-21242,0.00524,0.42379
CVE-2022-0266,0.01086,0.6291
CVE-2022-0166,0.02945,0.8616
CVE-2021-38786,0.0178,0.7666
CVE-2021-35687,0.01147,0.64536
CVE-2021-35686,0.00688,0.5021
CVE-2021-35683,0.01191,0.65772
CVE-2021-35587,0.96284,0.99875
CVE-2021-31854,0.01012,0.60753
CVE-2021-31821,0.00185,0.08191
CVE-2022-23221,0.64766,0.99184
CVE-2022-22310,0.01012,0.60753
CVE-2022-21403,0.00667,0.49358
CVE-2022-21402,0.00529,0.42618
CVE-2022-21401,0.00667,0.49358
CVE-2022-21400,0.00524,0.4238
CVE-2022-21399,0.00667,0.49358
CVE-2022-21398,0.00524,0.42381
CVE-2022-21397,0.00524,0.4238
CVE-2022-21396,0.00524,0.4238
CVE-2022-21395,0.01168,0.65153
CVE-2022-21394,0.0066,0.49068
CVE-2022-21393,0.00804,0.54161
CVE-2022-21392,0.00557,0.44167
CVE-2022-21391,0.01208,0.66204
CVE-2022-21390,0.0237,0.82625
CVE-2022-21389,0.0186,0.77724
CVE-2022-21388,0.00305,0.2269
CVE-2022-21387,0.01147,0.64536
CVE-2022-21386,0.00946,0.58654
CVE-2022-21383,0.00804,0.54161
CVE-2022-21382,0.00933,0.58238
CVE-2022-21381,0.0057,0.44856
CVE-2022-21380,0.03024,0.86511
CVE-2022-21379,0.01274,0.67856
CVE-2022-21378,0.01223,0.66639
CVE-2022-21377,0.00825,0.54868
CVE-2022-21376,0.00825,0.54867
CVE-2022-21375,0.00262,0.17721
CVE-2022-21374,0.01341,0.69327
CVE-2022-21373,0.00706,0.50863
CVE-2022-21372,0.00878,0.56539
CVE-2022-21371,0.92649,0.9982
CVE-2022-21370,0.01379,0.70152
CVE-2022-21369,0.00825,0.54867
CVE-2022-21368,0.01148,0.64551
CVE-2022-21367,0.01257,0.67454
CVE-2022-21366,0.03216,0.87307
CVE-2022-21365,0.03486,0.88287
CVE-2022-21364,0.01533,0.7301
CVE-2022-21363,0.0132,0.68832
CVE-2022-21362,0.0136,0.69763
CVE-2022-21361,0.00946,0.58653
CVE-2022-21360,0.03486,0.88287
CVE-2022-21359,0.00825,0.54867
CVE-2022-21358,0.01013,0.6078
CVE-2022-21357,0.01422,0.70993
CVE-2022-21356,0.02584,0.84128
CVE-2022-21355,0.01422,0.70993
CVE-2022-21354,0.00706,0.50863
CVE-2022-21353,0.01222,0.6658
CVE-2022-21352,0.01296,0.68338
CVE-2022-21351,0.0127,0.67749
CVE-2022-21350,0.03618,0.88682
CVE-2022-21349,0.03306,0.87666
CVE-2022-21348,0.0136,0.69764
CVE-2022-21347,0.01222,0.66579
CVE-2022-21346,0.02169,0.80986
CVE-2022-21345,0.0093,0.58113
CVE-2022-21344,0.01398,0.70529
CVE-2022-21342,0.01398,0.70529
CVE-2022-21341,0.03765,0.89134
CVE-2022-21340,0.07748,0.94201
CVE-2022-21339,0.01806,0.77
CVE-2022-21338,0.00524,0.42379
CVE-2022-21337,0.02621,0.84368
CVE-2022-21336,0.02621,0.84368
CVE-2022-21335,0.02621,0.84368
CVE-2022-21334,0.02795,0.85428
CVE-2022-21333,0.01443,0.71362
CVE-2022-21332,0.02621,0.84369
CVE-2022-21331,0.01443,0.71363
CVE-2022-21330,0.03193,0.87201
CVE-2022-21329,0.02621,0.84369
CVE-2022-21328,0.02621,0.84367
CVE-2022-21327,0.02795,0.85429
CVE-2022-21326,0.02621,0.8437
CVE-2022-21325,0.01443,0.71363
CVE-2022-21324,0.01443,0.71363
CVE-2022-21323,0.01553,0.73368
CVE-2022-21322,0.02621,0.84369
CVE-2022-21321,0.01443,0.71362
CVE-2022-21320,0.02686,0.84787
CVE-2022-21319,0.01386,0.70293
CVE-2022-21318,0.01068,0.62422
CVE-2022-21317,0.01386,0.70292
CVE-2022-21316,0.01068,0.62422
CVE-2022-21315,0.02518,0.83696
CVE-2022-21314,0.02518,0.83696
CVE-2022-21313,0.01592,0.73941
CVE-2021-46104,0.04231,0.90303
CVE-2021-46030,0.00495,0.40507
CVE-2021-45808,0.01305,0.68516
CVE-2021-44837,0.00808,0.54299
CVE-2021-44299,0.00438,0.3656
CVE-2021-42810,0.00315,0.23902
CVE-2021-38788,0.01677,0.75221
CVE-2021-38787,0.01947,0.78754
CVE-2021-33913,0.09643,0.95136
CVE-2021-33912,0.09643,0.95136
CVE-2022-23315,0.01819,0.77184
CVE-2022-23314,0.01595,0.73967
CVE-2022-23120,0.06378,0.93163
CVE-2022-23119,0.2225,0.97505
CVE-2022-23046,0.25243,0.97779
CVE-2022-23045,0.00621,0.47314
CVE-2022-22930,0.23694,0.97648
CVE-2022-22929,0.02576,0.84077
CVE-2022-22928,0.025,0.83553
CVE-2022-22895,0.00817,0.54596
CVE-2022-22894,0.00748,0.52334
CVE-2022-22893,0.00742,0.52141
CVE-2022-22892,0.00616,0.47096
CVE-2022-22891,0.00616,0.47096
CVE-2022-22890,0.0077,0.53075
CVE-2022-22888,0.00742,0.52141
CVE-2022-22820,0.00837,0.55233
CVE-2022-22769,0.00866,0.56156
CVE-2022-22733,0.37594,0.98426
CVE-2022-21933,0.00269,0.18728
CVE-2022-21704,0.00304,0.22629
CVE-2022-21701,0.00767,0.52992
CVE-2022-21699,0.00657,0.48967
CVE-2022-21679,0.0107,0.62471
CVE-2022-21658,0.01376,0.70107
CVE-2022-0326,0.0081,0.54358
CVE-2022-0318,0.02086,0.80241
CVE-2022-0285,0.01456,0.71608
CVE-2022-0282,0.01376,0.70107
CVE-2022-0281,0.1201,0.95829
CVE-2022-0278,0.00728,0.51649
CVE-2022-0277,0.01121,0.63871
CVE-2022-0274,0.00573,0.44996
CVE-2022-0243,0.00642,0.48283
CVE-2022-0219,0.01059,0.62143
CVE-2021-46351,0.00644,0.48373
CVE-2021-46350,0.00621,0.47338
CVE-2021-46349,0.00621,0.47336
CVE-2021-46348,0.00621,0.47338
CVE-2021-46347,0.00621,0.47336
CVE-2021-46346,0.00644,0.48374
CVE-2021-46345,0.00621,0.47336
CVE-2021-46344,0.00621,0.47339
CVE-2021-46343,0.00621,0.47338
CVE-2021-46342,0.00621,0.47339
CVE-2021-46340,0.00621,0.47337
CVE-2021-46339,0.00621,0.47339
CVE-2021-46338,0.00658,0.49004
CVE-2021-46337,0.00644,0.48374
CVE-2021-46336,0.00644,0.48374
CVE-2021-46335,0.00784,0.53522
CVE-2021-46334,0.00831,0.55035
CVE-2021-46333,0.00717,0.51266
CVE-2021-46332,0.00953,0.58877
CVE-2021-46331,0.00717,0.51267
CVE-2021-46330,0.00717,0.51266
CVE-2021-46329,0.00717,0.51266
CVE-2021-46328,0.00771,0.53098
CVE-2021-46327,0.00717,0.51267
CVE-2021-46326,0.00871,0.56302
CVE-2021-46325,0.00748,0.52333
CVE-2021-46324,0.00739,0.5205
CVE-2021-46323,0.00621,0.47337
CVE-2021-46322,0.00659,0.49022
CVE-2021-46204,0.01094,0.6315
CVE-2021-46203,0.01058,0.62091
CVE-2021-46061,0.01599,0.74036
CVE-2021-46028,0.00355,0.28383
CVE-2021-46027,0.00416,0.34625
CVE-2021-46026,0.00441,0.3679
CVE-2021-46025,0.00495,0.40507
CVE-2021-45417,0.00493,0.40384
CVE-2021-45230,0.01709,0.75697
CVE-2021-44829,0.01606,0.74139
CVE-2021-44777,0.00393,0.32346
CVE-2021-44738,0.03312,0.87688
CVE-2021-44737,0.01435,0.71226
CVE-2021-44736,0.02215,0.81389
CVE-2021-44735,0.07025,0.9371
